timestamp,user_id,action,fir_number,case_type,resource,classification,ip_address,location,device,status,risk_score
2025-09-05T14:01:06.785946,POL0048,run_criminal_check,FIR/431/2024,Traffic Violation,fir_records,Confidential,106.99.15.240,Mumbai,Police Terminal,success,67
2025-10-23T09:14:06.785951,POL0003,close_case,FIR/281/2026,NDPS Act,nafis_records,Public,1.140.99.34,Ahmedabad,Vehicle MDT,success,78
2025-12-18T00:05:06.785955,POL0039,update_case_status,FIR/365/2025,Traffic Violation,warrants,Restricted,123.210.29.198,Kolkata,Police Terminal,success,58
2026-01-02T20:36:06.785960,POL0062,update_case_status,FIR/753/2024,Traffic Violation,nafis_records,Public,27.139.21.189,Jaipur,Police Terminal,success,30
2025-10-25T20:47:06.785964,POL0077,run_criminal_check,FIR/659/2026,IT Act,nafis_records,Restricted,115.60.150.8,Pune,Police Terminal,success,12
2025-10-06T20:22:06.785969,POL0067,cctns_search,FIR/270/2024,IPC Section 302,nafis_records,Public,1.41.189.95,Hyderabad,Police Terminal,success,6
2025-12-13T10:07:06.785973,POL0003,run_criminal_check,FIR/763/2026,IPC Section 420,fir_records,Confidential,106.207.203.241,Delhi,Mobile Device,success,5
2025-12-13T21:00:06.785977,POL0054,issue_warrant,FIR/691/2025,IPC Section 420,evidence_locker,Public,49.52.179.69,Indore,Mobile Device,success,6
2025-12-15T20:20:06.785981,POL0002,issue_warrant,FIR/596/2024,IPC Section 420,fir_records,Public,115.133.93.124,Visakhapatnam,Police Terminal,success,58
2026-02-06T16:12:06.785986,POL0006,cctns_search,FIR/130/2024,IPC Section 302,fir_records,Public,27.213.95.203,Kolkata,Mobile Device,success,85
2025-10-09T09:18:06.785990,POL0068,issue_warrant,FIR/743/2026,IT Act,nafis_records,Restricted,103.108.2.113,Chennai,Vehicle MDT,denied,57
2026-02-04T08:06:06.785994,POL0038,cctns_search,FIR/773/2026,IPC Section 420,evidence_locker,Restricted,103.104.91.63,Ahmedabad,Vehicle MDT,success,54
2025-10-22T17:57:06.785998,POL0043,issue_warrant,FIR/828/2025,IPC Section 420,warrants,Confidential,1.231.204.223,Bangalore,Vehicle MDT,success,14
2025-11-21T06:57:06.786003,POL0003,run_criminal_check,FIR/117/2026,IT Act,nafis_records,Confidential,117.57.240.156,Indore,Vehicle MDT,success,96
2026-01-09T18:18:06.786007,POL0069,issue_warrant,FIR/185/2026,Traffic Violation,warrants,Public,49.76.138.3,Delhi,Mobile Device,success,16
2026-01-27T03:34:06.786011,POL0033,view_fir,FIR/21/2025,IT Act,cctns_database,Confidential,117.38.244.36,Pune,Mobile Device,success,75
2025-12-21T05:10:06.786016,POL0069,access_evidence,FIR/519/2024,NDPS Act,fir_records,Public,27.201.201.197,Kolkata,Mobile Device,success,17
2026-01-15T07:19:06.786020,POL0054,nafis_search,FIR/689/2024,IPC Section 302,nafis_records,Public,103.223.157.174,Nagpur,Police Terminal,denied,13
2026-02-07T09:19:06.786024,POL0057,nafis_search,FIR/570/2026,IPC Section 420,warrants,Restricted,49.154.215.230,Visakhapatnam,Police Terminal,success,23
2026-02-13T23:48:06.786028,POL0048,nafis_search,FIR/360/2025,IT Act,fir_records,Public,115.218.132.66,Vadodara,Police Terminal,success,98
2025-12-08T12:52:06.786034,POL0053,update_case_status,FIR/659/2026,NDPS Act,warrants,Restricted,103.18.248.74,Pune,Police Terminal,success,0
2025-12-01T21:31:06.786038,POL0019,view_fir,FIR/518/2026,IPC Section 302,cctns_database,Public,106.20.188.73,Coimbatore,Vehicle MDT,success,48
2025-09-06T05:59:06.786042,POL0079,view_fir,FIR/868/2024,IPC Section 302,warrants,Public,103.91.12.212,Chandigarh,Vehicle MDT,success,92
2025-12-07T18:46:06.786047,POL0037,update_case_status,FIR/151/2025,IT Act,warrants,Confidential,115.232.161.226,Kochi,Vehicle MDT,success,50
2025-12-14T03:26:06.786051,POL0080,issue_warrant,FIR/111/2024,Traffic Violation,nafis_records,Restricted,1.240.83.54,Ahmedabad,Vehicle MDT,success,63
2025-11-11T03:55:06.786056,POL0060,cctns_search,FIR/383/2024,IPC Section 420,nafis_records,Restricted,49.87.28.9,Kolkata,Police Terminal,success,67
2025-12-24T12:03:06.786060,POL0028,access_evidence,FIR/496/2026,IT Act,evidence_locker,Confidential,123.139.148.240,Chandigarh,Mobile Device,success,39
2025-12-06T04:00:06.786065,POL0022,close_case,FIR/47/2026,IPC Section 302,evidence_locker,Confidential,103.155.134.1,Jaipur,Vehicle MDT,success,44
2026-01-05T04:22:06.786069,POL0037,run_criminal_check,FIR/247/2024,IT Act,evidence_locker,Confidential,103.235.148.54,Bangalore,Vehicle MDT,denied,73
2025-12-23T10:16:06.786074,POL0047,update_case_status,FIR/811/2026,IPC Section 302,nafis_records,Public,27.231.98.220,Bhopal,Mobile Device,success,25
2025-12-30T06:54:06.786078,POL0055,issue_warrant,FIR/679/2025,IPC Section 420,warrants,Restricted,115.82.33.250,Delhi,Mobile Device,success,87
2026-02-10T17:50:06.786083,POL0032,cctns_search,FIR/711/2025,Traffic Violation,cctns_database,Public,117.131.191.118,Pune,Vehicle MDT,denied,96
2025-12-13T07:44:06.786087,POL0052,issue_warrant,FIR/896/2025,IPC Section 302,fir_records,Confidential,115.11.16.140,Chennai,Mobile Device,success,36
2026-02-09T10:48:06.786091,POL0079,update_case_status,FIR/841/2024,IPC Section 302,nafis_records,Restricted,115.42.5.124,Pune,Mobile Device,success,65
2025-10-31T23:30:06.786096,POL0052,issue_warrant,FIR/498/2024,Traffic Violation,cctns_database,Confidential,27.44.118.248,Jaipur,Vehicle MDT,denied,72
2025-12-09T05:24:06.786100,POL0042,view_fir,FIR/783/2024,IPC Section 420,evidence_locker,Restricted,103.251.251.76,Indore,Mobile Device,denied,68
2025-11-11T20:31:06.786105,POL0029,view_fir,FIR/851/2026,NDPS Act,evidence_locker,Restricted,123.247.181.164,Jaipur,Vehicle MDT,success,11
2025-09-04T07:00:06.786109,POL0019,nafis_search,FIR/898/2024,NDPS Act,nafis_records,Public,1.201.92.186,Surat,Mobile Device,success,49
2026-01-07T21:45:06.786114,POL0026,run_criminal_check,FIR/655/2024,NDPS Act,warrants,Confidential,1.116.133.68,Pune,Vehicle MDT,success,24
2025-10-28T00:26:06.786118,POL0036,close_case,FIR/239/2024,IPC Section 302,warrants,Restricted,27.234.111.13,Pune,Vehicle MDT,denied,13
2025-11-02T23:13:06.786122,POL0028,update_case_status,FIR/153/2026,IPC Section 420,nafis_records,Confidential,27.209.209.44,Vadodara,Vehicle MDT,success,85
2025-09-09T10:17:06.786127,POL0055,issue_warrant,FIR/419/2026,Traffic Violation,warrants,Public,1.193.91.105,Coimbatore,Vehicle MDT,success,98
2025-10-12T03:16:06.786131,POL0044,cctns_search,FIR/898/2025,Traffic Violation,evidence_locker,Confidential,115.171.109.36,Indore,Police Terminal,success,41
2025-11-07T01:04:06.786136,POL0042,update_case_status,FIR/346/2024,Traffic Violation,nafis_records,Restricted,1.201.168.45,Kolkata,Mobile Device,success,67
2025-11-07T02:40:06.786140,POL0039,close_case,FIR/362/2025,NDPS Act,cctns_database,Restricted,106.80.45.21,Indore,Mobile Device,success,32
2025-10-09T11:19:06.786145,POL0003,nafis_search,FIR/686/2024,Traffic Violation,warrants,Public,115.7.68.249,Vadodara,Police Terminal,denied,26
2026-01-20T12:58:06.786150,POL0008,close_case,FIR/550/2025,IT Act,nafis_records,Confidential,1.41.234.79,Lucknow,Mobile Device,success,77
2025-11-05T01:13:06.786155,POL0029,nafis_search,FIR/3/2025,IPC Section 420,cctns_database,Restricted,106.147.102.244,Pune,Police Terminal,denied,56
2026-02-04T14:11:06.786159,POL0042,nafis_search,FIR/550/2025,IPC Section 420,cctns_database,Restricted,117.203.17.126,Lucknow,Mobile Device,success,66
2025-08-23T08:11:06.786164,POL0074,issue_warrant,FIR/725/2024,Traffic Violation,fir_records,Confidential,117.205.71.39,Bangalore,Police Terminal,success,29
2025-12-21T13:09:06.786169,POL0051,view_fir,FIR/403/2026,IPC Section 302,fir_records,Public,117.170.61.187,Chennai,Police Terminal,success,68
2025-08-25T00:56:06.786174,POL0024,nafis_search,FIR/367/2025,IPC Section 420,fir_records,Restricted,106.37.236.94,Jaipur,Vehicle MDT,success,44
2025-12-30T14:42:06.786179,POL0050,view_fir,FIR/511/2024,Traffic Violation,nafis_records,Restricted,27.65.131.239,Indore,Mobile Device,success,97
2026-02-11T17:06:06.786183,POL0001,update_case_status,FIR/952/2026,IPC Section 420,warrants,Public,123.26.146.49,Coimbatore,Vehicle MDT,success,11
2026-02-18T04:22:06.786189,POL0012,run_criminal_check,FIR/415/2025,NDPS Act,fir_records,Confidential,106.50.6.123,Pune,Police Terminal,success,16
2025-12-04T22:46:06.786193,POL0043,cctns_search,FIR/275/2024,Traffic Violation,nafis_records,Confidential,115.239.113.140,Mumbai,Mobile Device,success,62
2025-12-31T11:38:06.786198,POL0074,nafis_search,FIR/468/2025,IPC Section 302,evidence_locker,Confidential,117.143.203.223,Delhi,Police Terminal,success,24
2025-09-11T17:03:06.786203,POL0050,cctns_search,FIR/634/2026,IT Act,nafis_records,Restricted,106.98.80.155,Bhopal,Police Terminal,success,80
2026-02-19T18:34:06.786208,POL0019,nafis_search,FIR/629/2026,NDPS Act,cctns_database,Confidential,123.102.204.86,Kolkata,Vehicle MDT,success,24
2025-10-19T18:43:06.786214,POL0070,view_fir,FIR/107/2025,IPC Section 420,nafis_records,Restricted,49.57.123.18,Bhopal,Vehicle MDT,success,49
2025-10-27T23:05:06.786220,POL0079,update_case_status,FIR/534/2026,IPC Section 420,fir_records,Public,106.23.137.211,Lucknow,Police Terminal,success,25
2026-01-19T00:04:06.786229,POL0079,access_evidence,FIR/160/2025,NDPS Act,fir_records,Restricted,106.195.5.27,Vadodara,Mobile Device,denied,90
2025-10-08T18:46:06.786234,POL0029,close_case,FIR/916/2026,Traffic Violation,nafis_records,Confidential,117.194.4.253,Chennai,Vehicle MDT,success,8
2025-10-30T12:30:06.786239,POL0008,close_case,FIR/624/2025,IT Act,cctns_database,Public,103.114.14.179,Chennai,Mobile Device,denied,13
2026-02-12T22:02:06.786243,POL0041,cctns_search,FIR/510/2025,Traffic Violation,fir_records,Confidential,115.5.238.192,Chandigarh,Police Terminal,success,75
2026-01-05T00:47:06.786248,POL0003,close_case,FIR/42/2025,IT Act,fir_records,Restricted,123.53.165.66,Visakhapatnam,Police Terminal,success,62
2025-09-08T12:07:06.786253,POL0071,run_criminal_check,FIR/150/2025,NDPS Act,warrants,Confidential,27.13.112.59,Delhi,Mobile Device,denied,66
2026-02-12T08:15:06.786258,POL0078,close_case,FIR/398/2025,IPC Section 420,evidence_locker,Restricted,103.73.106.229,Pune,Police Terminal,success,23
2026-01-24T23:07:06.786263,POL0044,cctns_search,FIR/305/2024,IT Act,cctns_database,Restricted,1.192.13.206,Jaipur,Police Terminal,success,70
2026-01-03T03:10:06.786268,POL0077,close_case,FIR/7/2026,IPC Section 420,warrants,Public,103.187.146.219,Delhi,Vehicle MDT,denied,60
2025-09-10T00:14:06.786273,POL0041,nafis_search,FIR/655/2024,IPC Section 420,cctns_database,Confidential,123.186.103.75,Ahmedabad,Police Terminal,success,77
2025-11-30T12:58:06.786277,POL0049,close_case,FIR/859/2026,NDPS Act,warrants,Confidential,117.71.254.46,Jaipur,Vehicle MDT,success,90
2026-02-14T06:26:06.786282,POL0043,run_criminal_check,FIR/219/2024,Traffic Violation,nafis_records,Restricted,106.18.103.94,Lucknow,Mobile Device,success,8
2025-09-17T10:23:06.786287,POL0005,view_fir,FIR/928/2024,IPC Section 302,fir_records,Restricted,49.95.181.102,Kanpur,Mobile Device,success,100
2025-10-08T16:39:06.786292,POL0014,nafis_search,FIR/548/2025,Traffic Violation,nafis_records,Public,27.90.226.150,Pune,Mobile Device,success,76
2025-12-20T22:27:06.786297,POL0038,nafis_search,FIR/159/2026,NDPS Act,evidence_locker,Public,117.81.160.154,Coimbatore,Vehicle MDT,success,89
2025-11-03T11:12:06.786302,POL0075,cctns_search,FIR/329/2024,IT Act,cctns_database,Restricted,106.133.71.122,Bangalore,Vehicle MDT,success,34
2025-09-23T13:01:06.786307,POL0014,access_evidence,FIR/986/2026,IT Act,nafis_records,Confidential,115.50.105.46,Coimbatore,Mobile Device,success,92
2026-01-22T01:08:06.786311,POL0016,update_case_status,FIR/370/2025,IPC Section 302,fir_records,Public,117.46.99.105,Mumbai,Vehicle MDT,success,99
2026-02-07T06:07:06.786316,POL0001,close_case,FIR/674/2025,IT Act,nafis_records,Confidential,117.115.92.68,Jaipur,Mobile Device,success,87
2026-01-09T04:19:06.786321,POL0041,issue_warrant,FIR/242/2025,IT Act,nafis_records,Restricted,115.91.113.203,Visakhapatnam,Police Terminal,denied,89
2025-11-28T11:28:06.786326,POL0030,update_case_status,FIR/493/2025,IPC Section 420,fir_records,Confidential,49.141.139.3,Hyderabad,Mobile Device,success,84
2026-02-19T03:16:06.786331,POL0076,issue_warrant,FIR/175/2025,IPC Section 420,warrants,Restricted,103.28.132.105,Hyderabad,Police Terminal,success,64
2025-12-24T06:38:06.786335,POL0044,run_criminal_check,FIR/501/2024,IPC Section 302,nafis_records,Public,117.86.157.113,Mumbai,Police Terminal,success,83
2025-09-02T08:39:06.786340,POL0025,issue_warrant,FIR/121/2024,IPC Section 420,nafis_records,Public,117.115.144.86,Visakhapatnam,Mobile Device,success,59
2026-02-11T23:46:06.786345,POL0062,close_case,FIR/801/2025,Traffic Violation,warrants,Confidential,1.152.28.248,Jaipur,Mobile Device,success,44
2025-10-05T09:21:06.786349,POL0079,update_case_status,FIR/412/2026,NDPS Act,nafis_records,Public,1.166.83.45,Kanpur,Mobile Device,success,31
2025-09-18T08:43:06.786354,POL0025,run_criminal_check,FIR/513/2024,IPC Section 420,fir_records,Restricted,115.151.12.175,Bhopal,Police Terminal,success,95
2025-10-26T20:05:06.786359,POL0057,issue_warrant,FIR/181/2025,Traffic Violation,cctns_database,Public,117.156.216.130,Vadodara,Mobile Device,success,10
2026-01-24T16:23:06.786364,POL0079,access_evidence,FIR/35/2025,IPC Section 420,fir_records,Confidential,103.121.223.92,Kolkata,Mobile Device,success,51
2025-09-06T09:28:06.786368,POL0041,run_criminal_check,FIR/179/2024,Traffic Violation,fir_records,Restricted,103.127.91.210,Lucknow,Mobile Device,denied,6
2026-01-04T14:22:06.786373,POL0007,run_criminal_check,FIR/953/2025,IPC Section 302,cctns_database,Restricted,115.48.171.221,Chandigarh,Mobile Device,success,74
2025-11-04T08:11:06.786378,POL0078,run_criminal_check,FIR/242/2024,NDPS Act,warrants,Public,117.45.145.13,Kanpur,Mobile Device,success,6
2025-11-18T08:06:06.786383,POL0039,view_fir,FIR/684/2026,NDPS Act,cctns_database,Public,27.25.29.27,Kochi,Mobile Device,success,94
2025-10-01T14:07:06.786388,POL0005,cctns_search,FIR/79/2025,NDPS Act,cctns_database,Confidential,106.237.45.160,Kolkata,Vehicle MDT,success,16
2026-02-08T23:35:06.786393,POL0068,nafis_search,FIR/163/2024,NDPS Act,cctns_database,Public,1.90.162.75,Jaipur,Mobile Device,denied,0
2025-10-07T03:50:06.786397,POL0052,view_fir,FIR/578/2026,IT Act,evidence_locker,Confidential,1.195.195.126,Lucknow,Police Terminal,success,91
2025-08-29T19:29:06.786402,POL0025,update_case_status,FIR/653/2026,NDPS Act,nafis_records,Public,1.176.51.103,Visakhapatnam,Mobile Device,success,78
2026-02-07T00:35:06.786407,POL0004,run_criminal_check,FIR/936/2026,IPC Section 302,fir_records,Restricted,1.186.63.86,Kanpur,Mobile Device,success,41
2025-10-07T09:24:06.786411,POL0061,cctns_search,FIR/75/2024,NDPS Act,evidence_locker,Public,1.134.109.165,Vadodara,Police Terminal,success,3
2025-12-29T05:48:06.786417,POL0077,update_case_status,FIR/213/2025,IPC Section 302,evidence_locker,Public,103.151.118.72,Surat,Vehicle MDT,success,13
2025-11-23T13:04:06.786422,POL0022,nafis_search,FIR/715/2025,IPC Section 420,evidence_locker,Confidential,27.79.135.182,Surat,Mobile Device,success,20
2026-01-07T13:40:06.786427,POL0033,nafis_search,FIR/778/2025,NDPS Act,fir_records,Public,27.238.75.163,Coimbatore,Mobile Device,success,12
2026-01-28T15:39:06.786431,POL0077,run_criminal_check,FIR/336/2025,IPC Section 302,warrants,Restricted,1.214.4.103,Hyderabad,Mobile Device,success,46
2026-02-08T01:43:06.786436,POL0066,access_evidence,FIR/5/2026,NDPS Act,warrants,Confidential,106.48.181.155,Jaipur,Vehicle MDT,success,58
2026-02-19T04:24:06.786441,POL0043,access_evidence,FIR/382/2024,Traffic Violation,nafis_records,Restricted,27.122.46.205,Jaipur,Police Terminal,success,91
2025-10-08T14:01:06.786445,POL0014,issue_warrant,FIR/269/2025,IT Act,evidence_locker,Confidential,103.204.138.20,Lucknow,Police Terminal,success,52
2025-12-26T17:07:06.786450,POL0032,access_evidence,FIR/468/2025,IPC Section 302,fir_records,Confidential,117.73.231.107,Surat,Police Terminal,success,51
2025-10-24T01:27:06.786454,POL0037,run_criminal_check,FIR/307/2026,IPC Section 302,nafis_records,Confidential,1.74.1.204,Chandigarh,Vehicle MDT,success,45
2026-01-31T07:11:06.786458,POL0023,access_evidence,FIR/171/2026,Traffic Violation,fir_records,Restricted,49.227.93.182,Coimbatore,Vehicle MDT,success,70
2025-11-10T05:39:06.786462,POL0054,close_case,FIR/618/2026,Traffic Violation,warrants,Public,103.67.145.65,Delhi,Police Terminal,success,26
2026-01-20T05:23:06.786466,POL0036,cctns_search,FIR/410/2025,IPC Section 302,evidence_locker,Restricted,1.216.167.252,Mumbai,Police Terminal,success,79
2026-01-07T14:33:06.786471,POL0060,run_criminal_check,FIR/115/2024,NDPS Act,warrants,Confidential,27.222.127.35,Bangalore,Mobile Device,success,14
2025-10-26T17:55:06.786475,POL0075,issue_warrant,FIR/782/2026,NDPS Act,warrants,Confidential,115.196.136.235,Visakhapatnam,Police Terminal,success,70
2025-12-17T17:40:06.786480,POL0047,issue_warrant,FIR/168/2026,NDPS Act,nafis_records,Restricted,106.145.182.138,Jaipur,Vehicle MDT,success,11
2026-01-04T21:00:06.786484,POL0031,view_fir,FIR/577/2026,NDPS Act,warrants,Public,103.208.144.138,Bangalore,Vehicle MDT,denied,66
2025-12-15T22:30:06.786488,POL0016,close_case,FIR/883/2026,IT Act,cctns_database,Public,115.193.192.207,Bangalore,Mobile Device,success,97
2025-09-07T00:43:06.786492,POL0041,update_case_status,FIR/894/2026,Traffic Violation,cctns_database,Confidential,115.50.103.151,Lucknow,Mobile Device,success,94
2026-02-06T13:16:06.786497,POL0043,update_case_status,FIR/724/2024,IPC Section 302,nafis_records,Confidential,115.60.170.254,Kolkata,Vehicle MDT,success,11
2025-09-08T05:49:06.786501,POL0076,issue_warrant,FIR/601/2026,NDPS Act,cctns_database,Restricted,123.8.181.166,Delhi,Vehicle MDT,success,90
2026-02-18T15:26:06.786505,POL0012,update_case_status,FIR/564/2024,IT Act,evidence_locker,Restricted,1.154.227.41,Pune,Vehicle MDT,success,20
2026-01-17T02:05:06.786510,POL0065,issue_warrant,FIR/557/2025,IPC Section 420,nafis_records,Confidential,1.239.58.13,Jaipur,Police Terminal,success,91
2026-01-14T20:07:06.786514,POL0072,update_case_status,FIR/76/2025,IPC Section 420,warrants,Public,123.16.41.97,Jaipur,Vehicle MDT,success,1
2026-01-10T10:47:06.786519,POL0065,issue_warrant,FIR/150/2024,IPC Section 302,fir_records,Confidential,27.47.79.159,Jaipur,Mobile Device,success,39
2025-08-25T20:25:06.786524,POL0038,view_fir,FIR/362/2025,IPC Section 420,warrants,Public,117.115.11.232,Mumbai,Police Terminal,success,70
2026-02-03T10:28:06.786529,POL0050,view_fir,FIR/139/2024,IPC Section 420,evidence_locker,Confidential,117.243.27.116,Ahmedabad,Police Terminal,success,87
2025-10-21T14:27:06.786533,POL0056,view_fir,FIR/740/2024,NDPS Act,cctns_database,Public,27.177.16.82,Ahmedabad,Vehicle MDT,success,53
2026-02-10T10:21:06.786538,POL0057,cctns_search,FIR/543/2025,NDPS Act,warrants,Confidential,1.83.242.167,Visakhapatnam,Police Terminal,success,73
2025-11-17T23:10:06.786542,POL0021,issue_warrant,FIR/139/2026,IPC Section 302,cctns_database,Confidential,1.68.60.132,Kolkata,Police Terminal,success,66
2026-01-17T12:48:06.786547,POL0006,issue_warrant,FIR/925/2026,IPC Section 420,nafis_records,Restricted,123.101.199.232,Pune,Police Terminal,success,24
2025-08-24T03:37:06.786551,POL0080,issue_warrant,FIR/839/2025,Traffic Violation,warrants,Restricted,123.124.122.135,Bhopal,Vehicle MDT,success,53
2025-11-23T06:39:06.786556,POL0066,update_case_status,FIR/125/2026,IT Act,evidence_locker,Restricted,106.169.119.253,Chennai,Vehicle MDT,success,50
2025-11-15T19:39:06.786560,POL0020,access_evidence,FIR/117/2026,IPC Section 302,nafis_records,Restricted,49.90.109.188,Kolkata,Mobile Device,success,6
2025-09-30T09:56:06.786565,POL0032,run_criminal_check,FIR/873/2026,IPC Section 302,evidence_locker,Confidential,117.142.181.182,Coimbatore,Mobile Device,success,41
2026-02-06T17:27:06.786569,POL0077,close_case,FIR/198/2025,IT Act,cctns_database,Restricted,115.171.225.215,Surat,Vehicle MDT,success,77
2026-02-12T08:07:06.786574,POL0016,view_fir,FIR/303/2026,IT Act,evidence_locker,Confidential,115.234.243.254,Delhi,Police Terminal,success,19
2025-11-04T08:05:06.786578,POL0067,access_evidence,FIR/15/2026,NDPS Act,warrants,Public,106.242.41.57,Pune,Vehicle MDT,denied,62
2025-12-07T00:58:06.786583,POL0015,update_case_status,FIR/877/2024,Traffic Violation,warrants,Public,115.163.78.17,Bhopal,Police Terminal,success,44
2025-08-27T02:33:06.786587,POL0013,issue_warrant,FIR/994/2024,Traffic Violation,nafis_records,Restricted,115.193.71.37,Kanpur,Vehicle MDT,success,37
2025-10-29T00:23:06.786591,POL0025,view_fir,FIR/863/2024,NDPS Act,cctns_database,Public,1.183.226.249,Coimbatore,Mobile Device,success,17
2025-10-22T21:45:06.786596,POL0065,issue_warrant,FIR/821/2026,Traffic Violation,nafis_records,Restricted,117.117.69.142,Surat,Vehicle MDT,success,85
2025-11-19T15:27:06.786601,POL0031,view_fir,FIR/889/2024,Traffic Violation,warrants,Public,27.58.81.31,Kanpur,Mobile Device,success,9
2025-10-15T12:35:06.786605,POL0032,view_fir,FIR/863/2025,IPC Section 302,fir_records,Confidential,49.50.167.200,Kochi,Vehicle MDT,success,68
2025-11-24T07:20:06.786610,POL0059,run_criminal_check,FIR/376/2026,IT Act,cctns_database,Public,115.6.255.134,Delhi,Vehicle MDT,success,49
2026-01-27T20:39:06.786615,POL0014,nafis_search,FIR/54/2025,NDPS Act,warrants,Public,1.238.158.10,Bhopal,Police Terminal,success,40
2025-11-15T09:17:06.786619,POL0047,run_criminal_check,FIR/244/2026,IPC Section 420,nafis_records,Restricted,1.104.103.125,Delhi,Police Terminal,denied,24
2026-01-13T06:24:06.786623,POL0028,nafis_search,FIR/672/2025,NDPS Act,nafis_records,Public,1.95.58.179,Kanpur,Mobile Device,denied,70
2026-01-12T22:33:06.786627,POL0055,cctns_search,FIR/974/2026,NDPS Act,cctns_database,Public,49.73.65.24,Pune,Vehicle MDT,success,49
2025-11-12T04:22:06.786632,POL0029,update_case_status,FIR/806/2024,IPC Section 302,nafis_records,Public,123.210.166.72,Hyderabad,Police Terminal,success,60
2026-02-07T06:00:06.786637,POL0027,view_fir,FIR/155/2026,NDPS Act,cctns_database,Public,123.80.134.11,Kanpur,Vehicle MDT,denied,42
2025-12-27T20:43:06.786641,POL0021,issue_warrant,FIR/93/2026,IPC Section 420,nafis_records,Restricted,123.201.182.193,Bhopal,Vehicle MDT,success,71
2025-11-04T21:49:06.786646,POL0040,view_fir,FIR/850/2026,Traffic Violation,fir_records,Restricted,27.166.179.159,Coimbatore,Mobile Device,success,73
2025-11-14T22:33:06.786651,POL0049,close_case,FIR/304/2025,IT Act,warrants,Restricted,1.84.110.213,Jaipur,Vehicle MDT,success,52
2025-10-14T03:15:06.786656,POL0034,cctns_search,FIR/854/2024,NDPS Act,evidence_locker,Confidential,27.147.229.161,Pune,Mobile Device,success,60
2025-11-20T03:04:06.786660,POL0076,issue_warrant,FIR/90/2026,Traffic Violation,evidence_locker,Public,115.252.73.213,Bhopal,Vehicle MDT,success,44
2026-02-11T11:49:06.786665,POL0015,update_case_status,FIR/921/2026,IPC Section 302,fir_records,Confidential,103.247.241.13,Indore,Police Terminal,success,64
2025-09-19T22:41:06.786670,POL0038,close_case,FIR/932/2026,IPC Section 302,evidence_locker,Restricted,49.13.85.252,Delhi,Mobile Device,success,28
2025-11-19T04:18:06.786674,POL0007,close_case,FIR/383/2024,Traffic Violation,evidence_locker,Restricted,117.142.230.90,Kolkata,Police Terminal,success,30
2026-02-04T12:54:06.786679,POL0071,update_case_status,FIR/152/2026,IT Act,warrants,Confidential,106.198.29.161,Kochi,Vehicle MDT,success,19
2025-10-25T11:09:06.786684,POL0022,access_evidence,FIR/1/2024,IT Act,nafis_records,Confidential,1.225.81.172,Kanpur,Vehicle MDT,success,72
2025-09-29T03:04:06.786689,POL0062,cctns_search,FIR/205/2024,Traffic Violation,fir_records,Confidential,1.220.106.74,Hyderabad,Mobile Device,success,58
2025-09-30T18:56:06.786694,POL0023,nafis_search,FIR/809/2024,Traffic Violation,fir_records,Confidential,106.70.5.157,Kanpur,Mobile Device,denied,83
2026-01-27T20:35:06.786698,POL0041,nafis_search,FIR/818/2026,IPC Section 302,evidence_locker,Public,27.248.70.174,Visakhapatnam,Mobile Device,denied,91
2026-01-08T12:09:06.786704,POL0015,close_case,FIR/501/2024,Traffic Violation,evidence_locker,Public,1.30.139.183,Chennai,Mobile Device,success,24
2026-02-01T13:06:06.786708,POL0023,access_evidence,FIR/557/2025,IPC Section 420,cctns_database,Public,117.61.118.31,Vadodara,Mobile Device,success,19
2025-09-30T03:28:06.786713,POL0062,issue_warrant,FIR/962/2025,IT Act,warrants,Public,115.183.87.227,Chennai,Vehicle MDT,success,54
2025-09-11T19:12:06.786718,POL0011,close_case,FIR/581/2025,Traffic Violation,fir_records,Restricted,117.131.18.125,Bhopal,Mobile Device,success,49
2025-12-07T21:43:06.786723,POL0067,nafis_search,FIR/449/2024,IPC Section 420,warrants,Public,49.237.129.177,Mumbai,Police Terminal,success,56
2025-12-16T19:58:06.786728,POL0029,issue_warrant,FIR/46/2024,IPC Section 420,fir_records,Public,117.178.125.85,Chandigarh,Mobile Device,success,32
2025-09-14T19:58:06.786732,POL0009,access_evidence,FIR/547/2025,NDPS Act,nafis_records,Public,117.181.24.203,Coimbatore,Police Terminal,success,60
2025-12-09T09:14:06.786737,POL0009,view_fir,FIR/804/2025,Traffic Violation,cctns_database,Public,123.86.175.120,Chennai,Police Terminal,success,16
2025-11-01T01:44:06.786742,POL0075,view_fir,FIR/916/2026,IPC Section 420,warrants,Restricted,27.102.125.200,Nagpur,Police Terminal,success,61
2025-09-07T15:18:06.786747,POL0031,run_criminal_check,FIR/959/2025,IT Act,warrants,Confidential,49.38.192.65,Hyderabad,Police Terminal,success,18
2025-12-26T05:52:06.786752,POL0017,cctns_search,FIR/479/2024,IPC Section 302,warrants,Restricted,103.173.235.75,Chennai,Vehicle MDT,success,77
2025-11-05T04:26:06.786757,POL0068,close_case,FIR/480/2024,IPC Section 302,cctns_database,Confidential,103.219.105.95,Visakhapatnam,Police Terminal,success,14
2025-12-03T04:19:06.786761,POL0001,issue_warrant,FIR/224/2026,IPC Section 302,evidence_locker,Confidential,106.4.45.225,Chandigarh,Police Terminal,success,44
2025-11-06T11:36:06.786767,POL0025,close_case,FIR/606/2026,NDPS Act,fir_records,Confidential,117.136.77.243,Ahmedabad,Police Terminal,success,29
