timestamp,user_id,action,file_number,resource,classification,rti_applicable,ip_address,location,device,status,risk_score
2025-11-24T03:25:06.805180,GOV0046,digidocker_search,605/F.No/43/2024,citizen_database,Confidential,False,1.248.208.103,Mumbai,NIC Laptop,success,66
2025-12-21T01:55:06.805185,GOV0041,access_eoffice,77/F.No/44/2025,financial_records,Secret,True,117.97.70.196,Mumbai,NIC Laptop,denied,54
2026-01-27T08:44:06.805190,GOV0052,digidocker_search,432/F.No/4/2025,financial_records,Unclassified,True,123.70.141.250,Kolkata,Government Workstation,success,61
2026-02-09T00:58:06.805195,GOV0055,parivahan_access,744/F.No/19/2025,digidocker,Confidential,False,1.7.197.218,Mumbai,Mobile,success,30
2026-01-22T09:17:06.805200,GOV0093,view_file,538/F.No/22/2024,digidocker,Restricted,True,103.24.180.67,Delhi,Mobile,success,90
2025-11-12T07:03:06.805205,GOV0013,digidocker_search,429/F.No/31/2026,eoffice,Unclassified,False,123.53.203.252,Mumbai,Mobile,success,65
2026-02-02T03:41:06.805210,GOV0068,parivahan_access,245/F.No/27/2024,rti_portal,Confidential,True,106.43.162.88,Mumbai,Mobile,success,20
2026-01-16T05:16:06.805215,GOV0072,digidocker_search,433/F.No/5/2024,eoffice,Unclassified,True,103.110.71.236,Chennai,Mobile,denied,60
2026-01-06T05:11:06.805220,GOV0084,parivahan_access,435/F.No/40/2024,financial_records,Restricted,False,1.161.6.78,Chennai,Mobile,success,37
2026-01-05T08:53:06.805225,GOV0110,rtionline_response,153/F.No/41/2024,digidocker,Confidential,True,27.220.150.8,Kolkata,Government Workstation,success,63
2025-11-16T07:45:06.805230,GOV0066,access_eoffice,629/F.No/33/2025,eoffice,Confidential,False,49.80.187.197,Kolkata,NIC Laptop,success,5
2025-11-20T04:31:06.805235,GOV0076,digidocker_search,855/F.No/32/2025,rti_portal,Confidential,True,103.248.142.164,Bangalore,Government Workstation,success,25
2025-10-29T01:35:06.805239,GOV0065,access_eoffice,619/F.No/9/2025,financial_records,Unclassified,False,49.228.224.29,Bangalore,Mobile,success,83
2026-02-09T08:13:06.805245,GOV0089,approve_proposal,765/F.No/10/2026,eoffice,Secret,True,117.156.148.103,Kolkata,Government Workstation,success,20
2025-11-06T01:35:06.805250,GOV0084,approve_proposal,604/F.No/15/2024,digidocker,Unclassified,False,27.227.7.228,Chennai,Government Workstation,success,1
2025-12-11T07:44:06.805255,GOV0063,view_file,453/F.No/16/2026,rti_portal,Confidential,False,49.246.207.57,Chennai,Government Workstation,success,87
2025-11-27T04:11:06.805261,GOV0080,rtionline_response,991/F.No/11/2025,rti_portal,Secret,False,117.31.62.245,Delhi,NIC Laptop,success,7
2025-11-27T01:17:06.805266,GOV0025,view_file,496/F.No/33/2025,eoffice,Restricted,False,123.145.104.127,Bangalore,Government Workstation,success,2
2025-11-08T23:55:06.805271,GOV0052,parivahan_access,26/F.No/21/2024,eoffice,Secret,True,117.162.26.121,Chennai,Government Workstation,success,62
2025-12-02T08:11:06.805276,GOV0048,access_eoffice,125/F.No/18/2026,eoffice,Unclassified,False,103.13.95.47,Bangalore,Government Workstation,success,89
2025-11-27T09:49:06.805281,GOV0097,rtionline_response,839/F.No/38/2025,citizen_database,Confidential,False,1.214.124.165,Mumbai,Government Workstation,success,93
2026-01-07T05:56:06.805286,GOV0072,approve_proposal,369/F.No/4/2026,rti_portal,Confidential,False,103.110.163.16,Chennai,Government Workstation,success,16
2025-11-12T01:43:06.805290,GOV0053,create_noting,446/F.No/50/2026,citizen_database,Restricted,False,27.122.239.35,Mumbai,Mobile,success,3
2025-11-15T02:16:06.805296,GOV0006,view_file,497/F.No/35/2026,eoffice,Unclassified,False,27.39.15.43,Mumbai,Mobile,success,78
2026-02-16T03:21:06.805301,GOV0055,digidocker_search,88/F.No/38/2024,eoffice,Confidential,False,106.236.204.154,Chennai,Mobile,success,5
2025-10-27T03:53:06.805306,GOV0096,access_eoffice,129/F.No/44/2024,citizen_database,Confidential,False,49.75.184.135,Mumbai,Government Workstation,success,50
2025-11-25T03:19:06.805310,GOV0062,access_eoffice,73/F.No/48/2026,rti_portal,Restricted,False,1.60.135.75,Chennai,NIC Laptop,success,28
2026-01-12T05:53:06.805316,GOV0101,digidocker_search,690/F.No/48/2026,financial_records,Confidential,True,27.93.100.133,Chennai,Government Workstation,success,59
2025-11-11T03:49:06.805322,GOV0111,digidocker_search,235/F.No/21/2026,citizen_database,Restricted,True,27.153.203.235,Bangalore,NIC Laptop,denied,61
2026-02-08T00:42:06.805326,GOV0093,rtionline_response,206/F.No/23/2026,citizen_database,Unclassified,False,115.4.228.241,Chennai,NIC Laptop,success,33
2026-01-24T07:13:06.805331,GOV0071,view_file,867/F.No/50/2025,eoffice,Confidential,True,1.132.240.29,Delhi,Mobile,success,95
2025-11-05T02:35:06.805336,GOV0087,view_file,761/F.No/1/2024,rti_portal,Confidential,False,49.132.183.98,Mumbai,Mobile,success,4
2025-10-29T07:43:06.805341,GOV0068,view_file,347/F.No/16/2025,citizen_database,Secret,False,117.62.180.82,Kolkata,Government Workstation,success,63
2025-12-16T09:22:06.805346,GOV0062,view_file,310/F.No/24/2025,citizen_database,Unclassified,False,115.153.92.245,Mumbai,Government Workstation,success,34
2025-12-27T03:38:06.805351,GOV0074,approve_proposal,925/F.No/50/2024,rti_portal,Restricted,False,27.71.183.21,Kolkata,NIC Laptop,denied,42
2026-02-12T09:46:06.805356,GOV0001,digidocker_search,680/F.No/44/2026,eoffice,Unclassified,True,117.36.173.216,Bangalore,Mobile,success,98
2026-02-15T01:23:06.805361,GOV0013,view_file,120/F.No/49/2026,eoffice,Restricted,True,123.98.78.34,Delhi,Mobile,success,86
2025-12-12T05:31:06.805366,GOV0105,digidocker_search,732/F.No/50/2026,citizen_database,Confidential,False,27.141.39.210,Bangalore,NIC Laptop,success,38
2026-02-11T01:10:06.805371,GOV0105,digidocker_search,982/F.No/49/2026,eoffice,Secret,False,49.104.74.234,Bangalore,Mobile,success,73
2026-01-20T03:13:06.805376,GOV0039,access_eoffice,737/F.No/46/2026,digidocker,Unclassified,False,123.135.61.74,Mumbai,Government Workstation,success,47
2026-02-06T01:54:06.805381,GOV0073,approve_proposal,168/F.No/24/2025,rti_portal,Secret,False,49.78.7.129,Mumbai,NIC Laptop,success,39
2026-01-12T04:08:06.805386,GOV0008,view_file,281/F.No/35/2025,citizen_database,Restricted,True,27.11.25.239,Mumbai,Mobile,success,78
2025-12-19T03:10:06.805391,GOV0058,access_eoffice,487/F.No/20/2024,digidocker,Secret,False,123.54.238.242,Bangalore,NIC Laptop,success,57
2025-12-23T07:52:06.805396,GOV0114,parivahan_access,422/F.No/31/2026,digidocker,Restricted,True,27.133.31.180,Chennai,NIC Laptop,success,65
2025-12-12T07:25:06.805401,GOV0049,access_eoffice,525/F.No/17/2025,citizen_database,Unclassified,True,27.245.141.196,Delhi,NIC Laptop,success,100
2026-02-19T01:16:06.805405,GOV0021,approve_proposal,90/F.No/47/2024,eoffice,Secret,False,115.135.167.52,Delhi,Mobile,success,97
2026-02-08T01:58:06.805410,GOV0018,create_noting,32/F.No/20/2026,financial_records,Secret,True,106.112.19.162,Kolkata,Mobile,success,15
2025-11-29T01:20:06.805415,GOV0074,approve_proposal,460/F.No/4/2024,eoffice,Restricted,False,117.77.82.128,Mumbai,Mobile,success,77
2025-10-30T06:52:06.805420,GOV0046,create_noting,819/F.No/17/2026,citizen_database,Restricted,True,106.127.24.147,Bangalore,Government Workstation,success,74
2025-12-20T03:34:06.805425,GOV0053,create_noting,912/F.No/21/2024,financial_records,Unclassified,False,1.137.121.253,Chennai,NIC Laptop,denied,8
2025-10-30T06:30:06.805430,GOV0069,create_noting,882/F.No/28/2025,rti_portal,Restricted,True,106.254.201.100,Kolkata,NIC Laptop,success,33
2025-11-10T05:56:06.805435,GOV0027,approve_proposal,93/F.No/22/2024,digidocker,Unclassified,False,1.247.191.175,Mumbai,Mobile,success,81
2025-12-24T08:45:06.805440,GOV0066,digidocker_search,775/F.No/35/2025,eoffice,Confidential,True,106.233.207.94,Bangalore,Mobile,denied,9
2025-12-01T09:07:06.805446,GOV0003,rtionline_response,18/F.No/33/2026,digidocker,Secret,True,103.85.170.135,Bangalore,Government Workstation,success,0
2025-11-04T00:37:06.805450,GOV0093,approve_proposal,202/F.No/34/2024,financial_records,Confidential,False,117.215.202.202,Delhi,Government Workstation,success,70
2026-01-31T08:27:06.805455,GOV0095,parivahan_access,442/F.No/1/2026,eoffice,Unclassified,True,117.249.39.89,Kolkata,NIC Laptop,success,36
2026-01-01T05:22:06.805459,GOV0033,digidocker_search,197/F.No/35/2025,rti_portal,Confidential,False,117.37.161.201,Kolkata,Government Workstation,success,67
2026-01-06T08:22:06.805464,GOV0006,create_noting,291/F.No/43/2025,digidocker,Unclassified,True,49.24.163.89,Kolkata,Government Workstation,success,78
2025-10-27T09:40:06.805468,GOV0076,view_file,771/F.No/36/2025,eoffice,Confidential,False,27.4.46.239,Bangalore,Mobile,success,81
2025-10-28T07:31:06.805473,GOV0120,digidocker_search,698/F.No/43/2025,citizen_database,Unclassified,True,49.213.195.228,Kolkata,NIC Laptop,success,78
2025-10-24T02:53:06.805478,GOV0118,create_noting,636/F.No/29/2024,financial_records,Secret,True,27.135.187.109,Chennai,Government Workstation,success,97
2025-12-23T07:23:06.805482,GOV0106,digidocker_search,258/F.No/31/2024,rti_portal,Restricted,True,123.131.145.209,Bangalore,NIC Laptop,success,82
2026-01-30T08:53:06.805486,GOV0035,approve_proposal,258/F.No/39/2024,financial_records,Secret,True,123.108.59.111,Chennai,Mobile,success,78
2026-02-06T07:47:06.805491,GOV0002,access_eoffice,906/F.No/29/2026,eoffice,Confidential,True,117.108.114.160,Chennai,Mobile,success,37
2025-12-29T00:19:06.805495,GOV0066,rtionline_response,662/F.No/27/2025,rti_portal,Unclassified,False,123.135.20.121,Bangalore,Mobile,success,77
2026-01-14T08:53:06.805499,GOV0091,rtionline_response,693/F.No/16/2025,financial_records,Unclassified,True,123.176.49.217,Mumbai,NIC Laptop,success,44
2025-12-23T00:57:06.805504,GOV0103,parivahan_access,220/F.No/11/2026,citizen_database,Restricted,False,106.186.92.213,Bangalore,NIC Laptop,success,3
2026-01-08T01:58:06.805508,GOV0117,rtionline_response,113/F.No/29/2024,eoffice,Unclassified,True,1.26.104.239,Chennai,Mobile,success,61
2025-11-20T09:17:06.805513,GOV0027,view_file,901/F.No/17/2024,digidocker,Restricted,False,123.173.206.19,Bangalore,NIC Laptop,denied,55
2025-12-22T02:29:06.805518,GOV0030,approve_proposal,499/F.No/12/2024,eoffice,Unclassified,False,27.136.87.70,Kolkata,NIC Laptop,success,7
2025-11-10T07:12:06.805523,GOV0067,create_noting,14/F.No/23/2026,citizen_database,Unclassified,True,115.119.209.254,Mumbai,Mobile,success,99
2026-01-01T05:17:06.805527,GOV0032,rtionline_response,519/F.No/48/2024,rti_portal,Restricted,True,27.119.29.232,Delhi,Government Workstation,denied,51
2026-02-04T05:04:06.805531,GOV0049,approve_proposal,531/F.No/4/2025,digidocker,Unclassified,True,27.123.6.57,Mumbai,Government Workstation,success,18
2026-01-24T23:53:06.805536,GOV0099,access_eoffice,627/F.No/26/2024,eoffice,Unclassified,True,123.164.44.211,Delhi,Mobile,success,91
2025-11-20T02:37:06.805541,GOV0009,digidocker_search,669/F.No/49/2025,eoffice,Unclassified,True,123.233.253.44,Bangalore,Government Workstation,success,17
2025-12-24T05:03:06.805545,GOV0110,create_noting,364/F.No/47/2026,financial_records,Secret,True,103.232.224.95,Kolkata,Mobile,success,92
2025-12-30T06:54:06.805550,GOV0045,rtionline_response,541/F.No/22/2024,financial_records,Unclassified,True,49.150.226.68,Bangalore,Mobile,success,78
2025-12-22T00:55:06.805554,GOV0067,create_noting,912/F.No/4/2025,financial_records,Restricted,False,115.117.52.93,Bangalore,Government Workstation,success,40
2026-01-21T02:04:06.805559,GOV0065,view_file,199/F.No/36/2026,rti_portal,Secret,True,103.88.88.196,Bangalore,NIC Laptop,success,62
2025-12-18T07:15:06.805563,GOV0041,rtionline_response,67/F.No/16/2024,digidocker,Unclassified,True,123.212.66.107,Delhi,NIC Laptop,success,10
2025-11-28T03:27:06.805567,GOV0062,digidocker_search,381/F.No/32/2026,citizen_database,Secret,False,123.80.131.238,Mumbai,Government Workstation,denied,74
2025-12-15T01:10:06.805572,GOV0050,create_noting,612/F.No/1/2024,citizen_database,Secret,True,123.220.1.195,Mumbai,Government Workstation,success,19
2025-11-01T06:49:06.805576,GOV0069,approve_proposal,311/F.No/1/2025,citizen_database,Confidential,True,1.157.237.115,Bangalore,Government Workstation,success,49
2025-12-10T01:13:06.805581,GOV0022,rtionline_response,37/F.No/37/2026,rti_portal,Confidential,True,123.223.172.113,Kolkata,NIC Laptop,success,83
2025-11-11T05:54:06.805585,GOV0015,rtionline_response,772/F.No/4/2025,eoffice,Secret,True,123.8.109.113,Kolkata,NIC Laptop,success,77
2025-11-09T06:14:06.805590,GOV0006,view_file,315/F.No/50/2025,rti_portal,Confidential,False,49.218.183.134,Chennai,Government Workstation,success,99
2025-12-29T01:41:06.805594,GOV0072,access_eoffice,530/F.No/7/2026,citizen_database,Secret,False,49.116.94.60,Chennai,Mobile,success,71
2026-01-16T07:05:06.805599,GOV0054,view_file,430/F.No/23/2025,financial_records,Unclassified,False,123.71.19.150,Kolkata,NIC Laptop,success,82
2026-01-05T05:13:06.805604,GOV0022,access_eoffice,382/F.No/42/2025,eoffice,Confidential,True,49.27.126.233,Delhi,Government Workstation,success,98
2025-11-11T01:53:06.805608,GOV0110,access_eoffice,967/F.No/3/2024,digidocker,Confidential,False,49.12.134.6,Bangalore,Government Workstation,denied,31
2025-12-20T09:15:06.805612,GOV0010,view_file,693/F.No/39/2024,digidocker,Secret,True,103.223.83.117,Delhi,Government Workstation,success,73
2025-12-29T05:11:06.805617,GOV0007,view_file,929/F.No/22/2024,eoffice,Confidential,False,106.253.95.66,Bangalore,Mobile,success,65
2025-12-31T08:56:06.805621,GOV0074,approve_proposal,415/F.No/30/2026,eoffice,Unclassified,True,27.234.251.90,Delhi,Government Workstation,success,16
2025-11-10T06:37:06.805627,GOV0064,parivahan_access,361/F.No/2/2025,financial_records,Confidential,False,1.95.128.5,Kolkata,Government Workstation,success,71
2026-01-21T06:18:06.805632,GOV0068,approve_proposal,816/F.No/7/2026,citizen_database,Restricted,False,115.124.29.80,Bangalore,NIC Laptop,success,42
2025-11-13T03:02:06.805637,GOV0040,approve_proposal,13/F.No/24/2024,financial_records,Restricted,False,115.181.144.248,Chennai,NIC Laptop,success,4
2025-11-17T03:18:06.805642,GOV0056,access_eoffice,569/F.No/41/2026,financial_records,Secret,True,123.163.90.29,Bangalore,NIC Laptop,success,83
2025-10-25T09:16:06.805646,GOV0114,parivahan_access,476/F.No/46/2024,eoffice,Restricted,False,117.25.182.77,Chennai,Government Workstation,success,1
2025-11-07T06:25:06.805651,GOV0014,create_noting,800/F.No/14/2025,financial_records,Secret,True,49.210.5.228,Chennai,NIC Laptop,success,37
2025-11-29T23:59:06.805656,GOV0078,approve_proposal,785/F.No/19/2025,digidocker,Confidential,True,27.159.130.192,Chennai,Government Workstation,success,48
2025-11-11T02:36:06.805661,GOV0040,rtionline_response,459/F.No/49/2026,eoffice,Restricted,False,103.174.180.41,Mumbai,Government Workstation,success,14
2026-01-19T05:37:06.805666,GOV0089,view_file,597/F.No/23/2024,financial_records,Unclassified,True,27.26.72.139,Delhi,NIC Laptop,success,22
2025-10-27T07:05:06.805671,GOV0060,parivahan_access,207/F.No/26/2024,eoffice,Secret,False,115.55.244.60,Mumbai,NIC Laptop,success,18
2025-12-31T08:20:06.805676,GOV0113,approve_proposal,423/F.No/28/2026,financial_records,Unclassified,False,115.251.133.51,Chennai,Government Workstation,success,45
2026-01-11T01:34:06.805680,GOV0113,access_eoffice,31/F.No/7/2024,digidocker,Unclassified,False,117.251.250.172,Mumbai,Mobile,success,99
2026-01-30T01:47:06.805685,GOV0022,digidocker_search,392/F.No/1/2026,citizen_database,Secret,False,123.219.86.54,Chennai,NIC Laptop,success,77
2026-01-12T02:46:06.805690,GOV0113,access_eoffice,378/F.No/40/2026,rti_portal,Confidential,False,117.178.97.167,Mumbai,Government Workstation,success,44
2025-12-11T02:58:06.805695,GOV0108,digidocker_search,225/F.No/36/2025,eoffice,Secret,False,123.246.108.18,Bangalore,Mobile,success,17
2026-01-09T07:21:06.805700,GOV0059,access_eoffice,724/F.No/46/2026,citizen_database,Restricted,True,115.220.15.158,Delhi,NIC Laptop,success,80
2025-12-20T03:00:06.805705,GOV0092,digidocker_search,655/F.No/21/2025,rti_portal,Unclassified,False,117.65.222.204,Bangalore,Mobile,denied,29
2026-02-04T00:29:06.805710,GOV0075,view_file,568/F.No/23/2024,rti_portal,Restricted,True,106.164.33.239,Chennai,Government Workstation,success,47
2026-01-04T01:20:06.805715,GOV0081,view_file,916/F.No/38/2026,citizen_database,Confidential,False,115.154.76.234,Kolkata,Mobile,success,55
2025-12-15T07:02:06.805721,GOV0008,digidocker_search,691/F.No/16/2024,digidocker,Secret,True,123.97.246.166,Bangalore,Mobile,success,31
2025-11-24T06:26:06.805726,GOV0011,rtionline_response,466/F.No/11/2025,digidocker,Unclassified,False,106.90.175.86,Chennai,NIC Laptop,success,34
2025-12-17T04:45:06.805731,GOV0097,digidocker_search,885/F.No/17/2026,financial_records,Unclassified,False,117.12.108.87,Mumbai,Mobile,success,44
2025-12-16T05:41:06.805736,GOV0038,approve_proposal,398/F.No/42/2024,rti_portal,Restricted,True,27.175.159.200,Kolkata,Government Workstation,success,98
2025-11-27T03:01:06.805741,GOV0064,rtionline_response,566/F.No/32/2025,citizen_database,Confidential,True,123.51.161.35,Mumbai,Mobile,success,40
2026-01-12T03:15:06.805746,GOV0059,access_eoffice,454/F.No/5/2026,citizen_database,Unclassified,True,1.216.223.147,Mumbai,NIC Laptop,success,34
2025-11-30T03:12:06.805751,GOV0008,access_eoffice,439/F.No/34/2024,eoffice,Unclassified,False,106.145.234.65,Bangalore,Mobile,success,73
2025-12-25T04:46:06.805756,GOV0056,create_noting,710/F.No/39/2025,financial_records,Confidential,True,115.42.73.110,Bangalore,NIC Laptop,success,62
2025-10-29T01:42:06.805761,GOV0086,access_eoffice,107/F.No/26/2026,rti_portal,Restricted,True,106.84.175.113,Delhi,NIC Laptop,success,8
2025-12-30T04:00:06.805766,GOV0028,rtionline_response,227/F.No/11/2026,rti_portal,Unclassified,True,115.248.89.115,Mumbai,Government Workstation,success,97
2025-11-21T04:32:06.805771,GOV0031,create_noting,151/F.No/36/2025,digidocker,Confidential,False,27.135.217.39,Bangalore,Mobile,success,28
2026-02-01T08:28:06.805775,GOV0030,access_eoffice,339/F.No/21/2024,eoffice,Secret,False,1.11.17.253,Bangalore,Government Workstation,success,47
2026-01-16T23:51:06.805781,GOV0049,rtionline_response,660/F.No/4/2025,eoffice,Secret,True,27.146.167.6,Delhi,NIC Laptop,success,60
2025-12-14T06:08:06.805786,GOV0118,parivahan_access,863/F.No/49/2026,eoffice,Confidential,False,103.157.221.35,Mumbai,NIC Laptop,success,82
2025-12-08T01:55:06.805791,GOV0064,parivahan_access,407/F.No/16/2025,digidocker,Unclassified,False,49.131.126.17,Chennai,Government Workstation,success,23
2025-10-31T05:19:06.805796,GOV0069,create_noting,618/F.No/34/2024,rti_portal,Confidential,True,103.46.186.58,Chennai,NIC Laptop,success,9
2025-12-10T00:10:06.805801,GOV0061,rtionline_response,513/F.No/47/2025,citizen_database,Secret,True,106.94.54.44,Chennai,NIC Laptop,success,60
2025-11-09T03:13:06.805806,GOV0097,access_eoffice,290/F.No/11/2024,eoffice,Confidential,False,103.253.105.170,Delhi,Government Workstation,success,6
2026-01-12T05:52:06.805811,GOV0038,view_file,36/F.No/29/2025,digidocker,Unclassified,False,123.214.6.34,Chennai,Government Workstation,success,19
2025-12-16T07:40:06.805816,GOV0112,rtionline_response,408/F.No/31/2025,rti_portal,Restricted,True,117.122.239.42,Delhi,Government Workstation,success,30
2026-02-07T03:17:06.805821,GOV0073,view_file,598/F.No/13/2026,rti_portal,Restricted,True,49.155.73.96,Bangalore,Mobile,success,14
2025-11-25T03:46:06.805827,GOV0048,digidocker_search,806/F.No/17/2024,financial_records,Confidential,True,115.8.191.165,Chennai,Government Workstation,denied,10
2026-01-22T03:50:06.805831,GOV0060,access_eoffice,535/F.No/11/2026,rti_portal,Unclassified,False,49.97.174.50,Bangalore,Mobile,success,46
2025-11-24T05:50:06.805836,GOV0035,parivahan_access,931/F.No/27/2026,citizen_database,Unclassified,True,49.65.107.237,Delhi,Mobile,success,50
2025-11-15T05:57:06.805841,GOV0100,parivahan_access,689/F.No/40/2024,rti_portal,Restricted,True,115.163.129.211,Chennai,NIC Laptop,success,96
2025-12-26T01:09:06.805846,GOV0093,digidocker_search,584/F.No/7/2024,eoffice,Restricted,True,49.248.1.81,Kolkata,Mobile,success,40
2025-12-27T04:26:06.805851,GOV0028,access_eoffice,700/F.No/25/2024,digidocker,Restricted,True,49.243.155.143,Mumbai,NIC Laptop,success,2
2025-11-19T08:32:06.805856,GOV0010,parivahan_access,176/F.No/45/2025,eoffice,Restricted,True,106.144.154.218,Chennai,Mobile,success,80
2025-12-31T09:36:06.805861,GOV0110,approve_proposal,436/F.No/5/2024,rti_portal,Unclassified,True,1.173.12.34,Mumbai,Government Workstation,success,87
2026-01-02T05:16:06.805866,GOV0004,parivahan_access,388/F.No/20/2026,citizen_database,Confidential,True,1.228.99.17,Bangalore,Mobile,success,4
2025-11-14T04:32:06.805871,GOV0064,access_eoffice,858/F.No/30/2026,financial_records,Unclassified,False,49.162.168.183,Bangalore,Mobile,success,62
2026-02-11T00:08:06.805876,GOV0038,digidocker_search,444/F.No/20/2024,eoffice,Secret,True,115.73.8.22,Bangalore,Government Workstation,denied,23
2026-01-22T05:55:06.805881,GOV0016,rtionline_response,217/F.No/31/2024,rti_portal,Confidential,True,103.196.164.91,Bangalore,NIC Laptop,success,24
2025-10-26T02:11:06.805886,GOV0049,approve_proposal,552/F.No/2/2026,financial_records,Restricted,True,117.183.229.78,Chennai,Government Workstation,denied,15
2025-12-05T05:52:06.805891,GOV0008,access_eoffice,451/F.No/23/2026,rti_portal,Secret,True,103.177.37.25,Mumbai,NIC Laptop,denied,28
2025-11-18T03:20:06.805896,GOV0067,parivahan_access,139/F.No/35/2025,eoffice,Restricted,False,49.207.58.146,Chennai,NIC Laptop,success,82
2025-11-16T07:26:06.805901,GOV0003,create_noting,259/F.No/29/2024,citizen_database,Confidential,True,123.135.196.86,Delhi,NIC Laptop,success,88
2025-12-15T09:31:06.805906,GOV0105,digidocker_search,969/F.No/8/2025,financial_records,Restricted,True,123.76.169.67,Chennai,Mobile,success,81
2025-11-29T04:25:06.805911,GOV0102,view_file,43/F.No/50/2024,citizen_database,Restricted,True,117.107.55.1,Delhi,Mobile,denied,23
2025-11-16T07:05:06.805916,GOV0101,rtionline_response,227/F.No/13/2024,citizen_database,Secret,False,27.166.231.152,Delhi,NIC Laptop,denied,83
2025-12-19T01:56:06.805921,GOV0106,rtionline_response,609/F.No/31/2026,citizen_database,Unclassified,True,49.248.81.68,Delhi,Government Workstation,success,20
2026-01-18T02:25:06.805926,GOV0044,access_eoffice,292/F.No/3/2025,digidocker,Confidential,False,106.20.220.67,Mumbai,Government Workstation,denied,31
2025-10-23T05:49:06.805931,GOV0099,approve_proposal,197/F.No/21/2026,eoffice,Restricted,True,103.82.213.100,Mumbai,NIC Laptop,denied,48
2026-02-14T05:04:06.805936,GOV0091,view_file,958/F.No/31/2025,eoffice,Restricted,True,106.14.170.141,Chennai,NIC Laptop,success,78
2025-11-25T08:13:06.805941,GOV0016,parivahan_access,463/F.No/46/2024,citizen_database,Secret,False,123.87.32.194,Chennai,NIC Laptop,success,22
2026-02-12T23:52:06.805946,GOV0104,rtionline_response,470/F.No/31/2026,digidocker,Unclassified,True,49.113.138.118,Mumbai,Mobile,success,32
2025-11-26T04:55:06.805950,GOV0015,view_file,17/F.No/1/2026,rti_portal,Confidential,False,123.217.107.118,Mumbai,Mobile,success,8
2025-12-20T03:02:06.805954,GOV0097,access_eoffice,80/F.No/24/2024,eoffice,Restricted,False,106.122.234.42,Bangalore,Mobile,success,54
2025-10-24T04:21:06.805959,GOV0104,approve_proposal,836/F.No/40/2025,eoffice,Unclassified,False,123.30.57.40,Delhi,NIC Laptop,success,78
2026-01-15T04:12:06.805963,GOV0046,approve_proposal,40/F.No/28/2026,digidocker,Secret,True,123.150.204.84,Bangalore,NIC Laptop,success,65
2026-01-06T03:25:06.805967,GOV0051,access_eoffice,316/F.No/39/2024,financial_records,Unclassified,True,106.99.54.75,Bangalore,Mobile,denied,4
2025-10-23T04:01:06.805972,GOV0099,access_eoffice,150/F.No/1/2025,financial_records,Confidential,False,123.108.52.248,Kolkata,Government Workstation,success,58
2025-11-02T00:38:06.805976,GOV0095,rtionline_response,768/F.No/44/2024,digidocker,Confidential,True,123.170.59.250,Mumbai,NIC Laptop,success,77
2025-11-16T01:09:06.805981,GOV0059,view_file,690/F.No/29/2026,digidocker,Restricted,False,103.14.55.9,Mumbai,Government Workstation,success,55
2025-12-22T08:24:06.805985,GOV0023,view_file,794/F.No/13/2025,rti_portal,Restricted,True,115.25.70.202,Delhi,Government Workstation,success,97
2025-11-02T08:01:06.805990,GOV0018,access_eoffice,431/F.No/45/2024,rti_portal,Secret,False,115.69.9.73,Mumbai,Mobile,success,5
2025-10-23T03:03:06.805995,GOV0044,access_eoffice,253/F.No/16/2025,financial_records,Unclassified,False,123.242.72.198,Bangalore,Government Workstation,success,24
2025-11-05T03:05:06.805999,GOV0064,rtionline_response,305/F.No/20/2025,digidocker,Secret,False,117.152.168.218,Chennai,NIC Laptop,denied,38
2026-01-21T00:55:06.806003,GOV0026,digidocker_search,819/F.No/10/2025,citizen_database,Restricted,True,106.5.203.34,Bangalore,Government Workstation,success,34
2026-01-13T07:02:06.806008,GOV0094,view_file,386/F.No/42/2026,rti_portal,Unclassified,False,106.194.173.195,Delhi,NIC Laptop,success,3
2026-01-30T02:14:06.806012,GOV0022,access_eoffice,455/F.No/3/2024,rti_portal,Confidential,False,106.117.16.19,Chennai,Government Workstation,success,75
2026-01-30T07:25:06.806017,GOV0006,approve_proposal,524/F.No/16/2026,financial_records,Unclassified,True,117.46.80.199,Mumbai,Mobile,success,38
2026-01-02T04:12:06.806022,GOV0077,approve_proposal,352/F.No/2/2026,digidocker,Restricted,False,27.63.238.198,Kolkata,Mobile,success,87
2025-11-07T05:18:06.806026,GOV0066,parivahan_access,567/F.No/23/2026,eoffice,Secret,True,117.254.54.160,Kolkata,Mobile,success,59
2025-11-05T06:24:06.806031,GOV0028,create_noting,991/F.No/29/2024,eoffice,Secret,False,117.252.112.136,Kolkata,NIC Laptop,success,29
2025-12-02T04:47:06.806035,GOV0108,access_eoffice,157/F.No/29/2026,eoffice,Secret,True,49.151.195.166,Bangalore,Government Workstation,success,67
2025-12-18T08:01:06.806039,GOV0008,create_noting,292/F.No/44/2024,financial_records,Secret,False,49.166.191.73,Mumbai,NIC Laptop,success,14
2026-01-15T08:04:06.806044,GOV0066,access_eoffice,339/F.No/33/2026,rti_portal,Confidential,True,117.185.139.90,Chennai,NIC Laptop,success,9
2025-12-13T01:19:06.806049,GOV0079,parivahan_access,57/F.No/45/2026,financial_records,Confidential,True,27.187.165.91,Mumbai,Government Workstation,success,56
2026-02-01T07:25:06.806054,GOV0094,approve_proposal,453/F.No/45/2026,citizen_database,Confidential,False,27.72.58.36,Bangalore,NIC Laptop,success,52
2026-02-17T03:16:06.806058,GOV0120,parivahan_access,372/F.No/21/2024,financial_records,Confidential,True,27.190.62.237,Delhi,Mobile,success,20
