timestamp,user_id,action,resource,ip_address,location,device,status,amount_inr,transaction_type,risk_score
2026-01-19T04:35:06.718085,BANK0032,upi_transaction,kyc_documents,49.59.123.114,Indore,Android/Chrome,success,,,71
2026-01-04T02:11:06.718090,BANK0065,transfer_funds,transactions,115.214.117.146,Chennai,MacOS/Safari,success,428417.0,RTGS,77
2026-01-07T04:42:06.718095,BANK0034,rtgs_transfer,customer_accounts,106.215.75.148,Visakhapatnam,MacOS/Safari,denied,919977.0,UPI,1
2025-12-28T05:01:06.718101,BANK0022,transfer_funds,reports,115.51.64.223,Delhi,iOS/Safari,success,176044.0,NEFT,16
2025-12-27T04:41:06.718106,BANK0066,kyc_verification,kyc_documents,1.150.60.87,Lucknow,Windows/Chrome,failed,,,5
2025-12-24T03:09:06.718111,BANK0010,upi_transaction,kyc_documents,106.148.244.180,Chennai,MacOS/Safari,success,,,75
2026-01-31T09:12:06.718117,BANK0066,transfer_funds,reports,49.232.194.83,Bhopal,MacOS/Safari,success,617647.0,IMPS,98
2026-01-12T02:28:06.718122,BANK0013,neft_transfer,customer_accounts,106.146.165.99,Lucknow,MacOS/Safari,failed,44971.0,RTGS,55
2025-12-08T00:29:06.718127,BANK0067,rtgs_transfer,customer_accounts,49.145.84.31,Surat,Android/Chrome,success,235496.0,RTGS,36
2026-01-21T05:40:06.718133,BANK0034,transfer_funds,customer_accounts,1.86.14.154,Delhi,MacOS/Safari,success,873944.0,NEFT,47
2025-12-08T03:03:06.718138,BANK0027,rtgs_transfer,kyc_documents,123.232.151.236,Hyderabad,Windows/Chrome,success,454263.0,UPI,33
2026-01-15T08:27:06.718144,BANK0012,approve_loan,customer_accounts,1.38.167.41,Vadodara,Android/Chrome,success,,,80
2025-11-21T03:52:06.718149,BANK0095,transfer_funds,customer_accounts,106.51.162.49,Kochi,Windows/Chrome,denied,658756.0,NEFT,31
2026-01-22T06:33:06.718154,BANK0018,kyc_verification,kyc_documents,123.248.95.188,Visakhapatnam,Android/Chrome,success,,,81
2026-02-19T03:45:06.718159,BANK0012,neft_transfer,kyc_documents,1.91.19.108,Jaipur,iOS/Safari,success,247117.0,IMPS,61
2026-01-12T05:53:06.718165,BANK0068,approve_loan,loans,115.250.200.154,Kanpur,iOS/Safari,success,,,28
2025-12-28T02:29:06.718170,BANK0015,rtgs_transfer,transactions,106.59.90.119,Lucknow,Windows/Chrome,success,418426.0,RTGS,99
2025-12-05T03:06:06.718177,BANK0062,generate_report,transactions,103.148.137.130,Pune,iOS/Safari,success,,,98
2025-11-25T04:23:06.718182,BANK0042,rtgs_transfer,kyc_documents,115.217.204.67,Delhi,Android/Chrome,success,230583.0,IMPS,81
2025-12-24T03:35:06.718187,BANK0006,rtgs_transfer,reports,123.105.56.243,Chandigarh,Android/Chrome,success,566987.0,NEFT,92
2026-02-08T03:51:06.718192,BANK0003,kyc_verification,loans,117.25.107.93,Kochi,MacOS/Safari,failed,,,68
2026-01-13T06:51:06.718198,BANK0051,neft_transfer,loans,49.211.110.142,Ahmedabad,Windows/Chrome,success,22001.0,NEFT,64
2026-02-14T07:31:06.718203,BANK0051,generate_report,loans,103.117.126.9,Jaipur,Windows/Chrome,success,,,48
2026-02-03T04:54:06.718243,BANK0084,kyc_verification,customer_accounts,117.37.212.6,Mumbai,MacOS/Safari,success,,,75
2025-12-04T04:59:06.718249,BANK0051,neft_transfer,loans,106.11.154.71,Bhopal,MacOS/Safari,success,688919.0,UPI,48
2026-02-08T06:23:06.718254,BANK0038,kyc_verification,reports,27.247.145.233,Kochi,MacOS/Safari,success,,,63
2026-01-03T01:04:06.718259,BANK0094,kyc_verification,customer_accounts,115.114.12.102,Ahmedabad,iOS/Safari,success,,,72
2026-01-08T06:58:06.718264,BANK0014,rtgs_transfer,customer_accounts,117.86.106.222,Visakhapatnam,MacOS/Safari,success,423780.0,UPI,66
2026-02-12T02:33:06.718270,BANK0093,neft_transfer,kyc_documents,27.172.77.10,Lucknow,iOS/Safari,denied,282170.0,RTGS,96
2025-12-12T02:29:06.718276,BANK0072,generate_report,transactions,49.236.247.132,Kochi,Windows/Chrome,denied,,,54
2026-01-02T07:01:06.718281,BANK0090,transfer_funds,customer_accounts,123.62.85.51,Bhopal,Windows/Chrome,success,445787.0,UPI,21
2026-02-02T01:23:06.718287,BANK0081,generate_report,kyc_documents,103.151.60.112,Surat,Android/Chrome,success,,,78
2026-02-01T05:16:06.718291,BANK0048,approve_loan,transactions,49.128.241.119,Pune,Android/Chrome,denied,,,92
2025-12-14T02:49:06.718297,BANK0018,approve_loan,loans,106.91.76.121,Bangalore,Windows/Chrome,success,,,24
2025-12-13T02:28:06.718301,BANK0026,transfer_funds,customer_accounts,103.239.80.18,Kanpur,MacOS/Safari,success,15815.0,RTGS,35
2025-12-07T05:26:06.718307,BANK0037,kyc_verification,reports,106.130.103.20,Coimbatore,MacOS/Safari,success,,,27
2026-01-17T00:43:06.718312,BANK0036,approve_loan,transactions,106.169.141.248,Chandigarh,iOS/Safari,success,,,0
2026-02-08T00:40:06.718317,BANK0030,neft_transfer,transactions,123.243.0.83,Bangalore,Windows/Chrome,success,847446.0,UPI,54
2026-01-09T05:17:06.718322,BANK0086,generate_report,customer_accounts,1.201.193.199,Nagpur,iOS/Safari,success,,,66
2025-12-04T06:39:06.718327,BANK0041,transfer_funds,loans,123.223.226.126,Jaipur,Windows/Chrome,success,457564.0,IMPS,22
2025-12-22T04:03:06.718332,BANK0004,upi_transaction,kyc_documents,1.97.195.96,Kolkata,Windows/Chrome,success,,,46
2026-02-19T00:30:06.718337,BANK0068,neft_transfer,loans,117.188.129.129,Mumbai,Android/Chrome,success,289307.0,UPI,50
2026-01-15T09:13:06.718343,BANK0006,rtgs_transfer,customer_accounts,115.232.251.45,Visakhapatnam,Windows/Chrome,success,31237.0,RTGS,90
2026-02-03T08:23:06.718348,BANK0095,approve_loan,customer_accounts,103.227.31.81,Hyderabad,Android/Chrome,failed,,,24
2026-01-08T03:52:06.718353,BANK0084,view_account,transactions,49.7.206.107,Delhi,Windows/Chrome,success,,,97
2026-01-16T08:38:06.718359,BANK0065,approve_loan,kyc_documents,103.141.101.177,Vadodara,iOS/Safari,success,,,95
2026-01-15T01:27:06.718363,BANK0001,rtgs_transfer,customer_accounts,49.238.44.145,Bhopal,Windows/Chrome,success,95960.0,RTGS,93
2026-01-10T00:09:06.718369,BANK0012,approve_loan,customer_accounts,123.5.111.164,Kanpur,iOS/Safari,success,,,92
2025-11-24T06:02:06.718374,BANK0032,rtgs_transfer,transactions,27.27.194.181,Surat,MacOS/Safari,success,593487.0,IMPS,52
2026-01-16T06:38:06.718379,BANK0029,neft_transfer,loans,27.225.135.24,Visakhapatnam,Android/Chrome,success,366805.0,UPI,80
2026-02-15T00:25:06.718385,BANK0088,approve_loan,transactions,1.222.177.166,Surat,MacOS/Safari,success,,,64
2026-02-08T01:00:06.718390,BANK0071,rtgs_transfer,transactions,27.111.239.67,Delhi,Windows/Chrome,success,662770.0,RTGS,60
2025-12-06T04:26:06.718395,BANK0018,generate_report,reports,106.17.165.180,Hyderabad,Android/Chrome,denied,,,1
2025-12-21T04:28:06.718400,BANK0021,kyc_verification,customer_accounts,123.183.156.42,Bhopal,MacOS/Safari,success,,,56
2025-12-06T00:05:06.718405,BANK0079,generate_report,kyc_documents,106.242.124.65,Kanpur,Android/Chrome,success,,,51
2026-01-21T01:43:06.718410,BANK0039,view_account,kyc_documents,106.137.205.152,Mumbai,MacOS/Safari,success,,,38
2025-12-09T07:41:06.718415,BANK0077,neft_transfer,loans,103.46.158.203,Chennai,Android/Chrome,success,174373.0,UPI,0
2026-01-25T07:30:06.718420,BANK0085,approve_loan,loans,117.94.120.220,Pune,iOS/Safari,success,,,31
2026-02-19T02:39:06.718425,BANK0020,upi_transaction,loans,117.241.201.179,Pune,iOS/Safari,success,,,59
2026-02-07T03:41:06.718430,BANK0091,neft_transfer,loans,123.204.167.230,Surat,iOS/Safari,success,561060.0,NEFT,44
2026-01-22T00:38:06.718435,BANK0063,view_account,transactions,49.185.174.129,Mumbai,iOS/Safari,denied,,,82
2025-12-18T06:47:06.718440,BANK0030,approve_loan,transactions,27.222.47.87,Nagpur,MacOS/Safari,success,,,36
2025-11-25T02:47:06.718445,BANK0040,kyc_verification,loans,106.91.83.102,Vadodara,Windows/Chrome,success,,,10
2025-11-28T02:58:06.718450,BANK0045,transfer_funds,customer_accounts,123.163.65.148,Vadodara,iOS/Safari,success,13151.0,UPI,83
2025-12-27T09:30:06.718455,BANK0086,kyc_verification,kyc_documents,27.59.230.129,Kanpur,iOS/Safari,success,,,68
2026-01-28T03:15:06.718460,BANK0047,transfer_funds,kyc_documents,117.76.3.87,Coimbatore,Android/Chrome,success,853319.0,UPI,55
2026-01-14T09:42:06.718466,BANK0007,generate_report,kyc_documents,115.187.25.228,Chandigarh,Android/Chrome,success,,,43
2026-02-16T01:32:06.718470,BANK0087,rtgs_transfer,transactions,27.182.213.5,Bhopal,Android/Chrome,success,38345.0,NEFT,45
2025-12-13T03:34:06.718476,BANK0094,view_account,transactions,117.48.64.187,Chennai,iOS/Safari,success,,,35
2025-11-23T00:34:06.718482,BANK0045,generate_report,reports,115.20.39.84,Kanpur,Windows/Chrome,success,,,92
2026-01-02T01:03:06.718487,BANK0082,transfer_funds,customer_accounts,49.154.216.103,Mumbai,MacOS/Safari,failed,270335.0,NEFT,55
2025-12-08T05:30:06.718493,BANK0015,neft_transfer,reports,1.25.191.147,Visakhapatnam,MacOS/Safari,success,459170.0,IMPS,95
2026-01-15T01:07:06.718498,BANK0089,approve_loan,customer_accounts,106.92.145.70,Mumbai,iOS/Safari,success,,,100
2026-01-15T05:20:06.718503,BANK0054,approve_loan,reports,49.49.113.58,Mumbai,Android/Chrome,success,,,78
2025-12-06T03:09:06.718508,BANK0037,generate_report,reports,49.199.243.239,Kochi,Windows/Chrome,success,,,40
2026-01-31T01:55:06.718513,BANK0045,generate_report,kyc_documents,1.87.199.66,Nagpur,Windows/Chrome,success,,,73
2025-12-10T04:44:06.718517,BANK0011,generate_report,transactions,49.155.149.193,Lucknow,iOS/Safari,success,,,3
2025-12-02T04:13:06.718522,BANK0020,approve_loan,kyc_documents,106.11.145.143,Visakhapatnam,MacOS/Safari,success,,,68
2025-12-04T08:43:06.718527,BANK0017,kyc_verification,kyc_documents,1.108.56.147,Surat,MacOS/Safari,denied,,,98
2025-12-11T03:27:06.718532,BANK0100,kyc_verification,transactions,106.142.163.198,Kanpur,Windows/Chrome,success,,,87
2025-12-17T01:15:06.718537,BANK0082,upi_transaction,kyc_documents,1.206.253.194,Bhopal,Android/Chrome,success,,,57
2025-12-30T05:49:06.718541,BANK0021,approve_loan,reports,49.237.88.175,Hyderabad,iOS/Safari,success,,,53
2026-01-26T09:10:06.718547,BANK0054,kyc_verification,transactions,123.41.209.243,Mumbai,Android/Chrome,success,,,21
2025-11-24T08:26:06.718552,BANK0073,generate_report,customer_accounts,106.98.82.118,Kanpur,MacOS/Safari,success,,,91
2026-02-03T05:45:06.718557,BANK0026,upi_transaction,customer_accounts,1.236.235.63,Chandigarh,iOS/Safari,failed,,,22
2025-12-04T03:54:06.718562,BANK0060,transfer_funds,transactions,1.236.35.2,Delhi,iOS/Safari,denied,494050.0,UPI,9
2025-12-13T08:04:06.718567,BANK0054,rtgs_transfer,reports,103.224.246.212,Delhi,Android/Chrome,success,869543.0,NEFT,46
2025-12-27T08:43:06.718573,BANK0052,generate_report,transactions,27.57.86.94,Indore,Android/Chrome,success,,,31
2026-01-17T08:28:06.718578,BANK0062,neft_transfer,customer_accounts,115.251.125.194,Jaipur,Android/Chrome,success,467272.0,IMPS,100
2025-12-09T05:11:06.718584,BANK0058,rtgs_transfer,customer_accounts,123.75.147.7,Ahmedabad,Android/Chrome,success,749476.0,IMPS,39
2025-12-09T05:19:06.718589,BANK0092,approve_loan,kyc_documents,27.79.65.38,Chandigarh,Android/Chrome,denied,,,32
2026-02-16T06:12:06.718596,BANK0082,neft_transfer,loans,123.6.132.94,Vadodara,iOS/Safari,success,944722.0,RTGS,44
2025-12-06T01:29:06.718602,BANK0083,approve_loan,reports,49.193.248.166,Kolkata,iOS/Safari,success,,,48
2026-01-07T06:30:06.718606,BANK0002,transfer_funds,transactions,1.76.142.156,Hyderabad,MacOS/Safari,success,482633.0,NEFT,95
2026-01-25T04:07:06.718612,BANK0068,neft_transfer,customer_accounts,106.50.168.130,Bangalore,Android/Chrome,success,561730.0,NEFT,7
2026-01-19T04:58:06.718618,BANK0058,neft_transfer,transactions,1.116.233.46,Delhi,Android/Chrome,success,96797.0,RTGS,93
2025-12-15T05:46:06.718623,BANK0009,approve_loan,transactions,1.124.244.119,Hyderabad,Windows/Chrome,success,,,81
2025-12-20T08:21:06.718628,BANK0010,neft_transfer,customer_accounts,115.101.51.139,Coimbatore,MacOS/Safari,success,315531.0,NEFT,74
2025-12-25T06:12:06.718633,BANK0056,transfer_funds,reports,115.0.128.194,Indore,Android/Chrome,success,186107.0,IMPS,64
2025-11-29T05:33:06.718639,BANK0062,rtgs_transfer,reports,1.174.140.174,Kochi,Android/Chrome,success,117884.0,RTGS,62
2025-12-16T02:18:06.718644,BANK0001,upi_transaction,transactions,123.33.221.173,Surat,Windows/Chrome,denied,,,56
2026-01-26T08:01:06.718649,BANK0044,approve_loan,transactions,1.157.156.82,Vadodara,iOS/Safari,success,,,38
2025-12-08T07:29:06.718654,BANK0079,neft_transfer,transactions,1.202.87.219,Kolkata,MacOS/Safari,success,542554.0,UPI,83
2026-01-16T05:50:06.718659,BANK0077,kyc_verification,loans,115.155.189.38,Surat,Android/Chrome,success,,,95
2026-01-11T03:13:06.718664,BANK0041,generate_report,kyc_documents,106.2.206.15,Indore,Android/Chrome,success,,,17
2026-02-17T06:36:06.718669,BANK0059,rtgs_transfer,loans,27.191.12.83,Indore,iOS/Safari,success,588173.0,RTGS,27
2026-01-15T08:45:06.718674,BANK0080,generate_report,transactions,123.166.245.242,Coimbatore,iOS/Safari,failed,,,5
2025-11-23T02:34:06.718679,BANK0100,kyc_verification,loans,106.30.51.15,Lucknow,Android/Chrome,success,,,56
2025-12-21T06:53:06.718684,BANK0037,transfer_funds,customer_accounts,49.211.77.224,Chennai,Android/Chrome,success,590128.0,NEFT,56
2025-12-08T01:01:06.718691,BANK0032,upi_transaction,loans,27.11.71.198,Bangalore,Android/Chrome,failed,,,46
2026-01-23T07:29:06.718696,BANK0099,generate_report,kyc_documents,1.235.185.86,Pune,Android/Chrome,success,,,95
2026-02-04T03:22:06.718701,BANK0003,approve_loan,kyc_documents,115.24.30.234,Vadodara,Android/Chrome,success,,,55
2025-12-13T02:31:06.718706,BANK0005,upi_transaction,reports,49.34.38.145,Bangalore,Windows/Chrome,success,,,65
2025-12-03T06:01:06.718712,BANK0012,generate_report,customer_accounts,106.141.238.116,Chennai,Android/Chrome,success,,,82
2025-12-23T01:00:06.718717,BANK0074,upi_transaction,kyc_documents,103.205.150.2,Chandigarh,iOS/Safari,success,,,28
2026-01-31T04:55:06.718721,BANK0042,kyc_verification,transactions,49.234.102.198,Coimbatore,Android/Chrome,denied,,,91
2026-01-26T07:36:06.718726,BANK0074,approve_loan,loans,123.51.13.137,Chandigarh,Windows/Chrome,success,,,69
2026-01-09T03:50:06.718731,BANK0045,transfer_funds,transactions,1.103.155.42,Indore,Android/Chrome,success,965562.0,RTGS,98
2026-02-02T02:42:06.718736,BANK0046,view_account,kyc_documents,103.227.106.98,Delhi,iOS/Safari,success,,,25
2025-12-06T08:44:06.718742,BANK0027,kyc_verification,transactions,117.83.107.31,Visakhapatnam,Android/Chrome,success,,,40
2026-01-24T07:58:06.718747,BANK0054,neft_transfer,reports,49.244.130.131,Hyderabad,iOS/Safari,success,399489.0,UPI,51
2026-01-04T04:56:06.718752,BANK0013,upi_transaction,customer_accounts,106.153.117.180,Bangalore,iOS/Safari,denied,,,2
2026-02-14T06:55:06.718757,BANK0036,upi_transaction,transactions,123.4.65.133,Chennai,MacOS/Safari,success,,,97
2025-12-05T05:54:06.718762,BANK0005,view_account,loans,49.212.80.108,Kolkata,MacOS/Safari,denied,,,19
2026-01-04T07:59:06.718766,BANK0095,approve_loan,transactions,103.254.104.79,Nagpur,Android/Chrome,denied,,,33
2026-02-16T09:28:06.718771,BANK0080,upi_transaction,customer_accounts,115.17.73.234,Indore,Windows/Chrome,success,,,97
2026-01-30T08:49:06.718776,BANK0077,approve_loan,loans,1.47.214.253,Bangalore,Windows/Chrome,failed,,,59
2026-02-01T23:58:06.718781,BANK0054,generate_report,customer_accounts,27.243.240.231,Jaipur,MacOS/Safari,success,,,69
2025-12-20T02:02:06.718786,BANK0047,transfer_funds,reports,1.64.112.132,Chennai,MacOS/Safari,success,87181.0,NEFT,91
2025-12-03T08:34:06.718791,BANK0052,rtgs_transfer,transactions,27.94.154.85,Bhopal,Android/Chrome,success,139104.0,IMPS,54
2025-12-07T09:02:06.718797,BANK0048,approve_loan,kyc_documents,103.101.93.4,Chennai,Windows/Chrome,success,,,30
2026-01-09T09:13:06.718802,BANK0021,kyc_verification,kyc_documents,115.176.96.161,Coimbatore,iOS/Safari,success,,,27
2025-12-12T02:42:06.718807,BANK0059,rtgs_transfer,loans,49.172.95.66,Lucknow,iOS/Safari,success,479482.0,NEFT,85
2026-02-11T04:22:06.718813,BANK0044,rtgs_transfer,customer_accounts,123.48.116.250,Bhopal,Windows/Chrome,success,748315.0,IMPS,16
2025-12-24T03:14:06.718818,BANK0045,rtgs_transfer,customer_accounts,123.203.99.37,Ahmedabad,Windows/Chrome,success,781765.0,IMPS,67
2025-12-09T01:16:06.718824,BANK0077,approve_loan,customer_accounts,49.117.85.96,Kolkata,Windows/Chrome,success,,,81
2026-01-31T01:10:06.718829,BANK0082,neft_transfer,kyc_documents,1.142.25.246,Nagpur,Android/Chrome,success,548093.0,UPI,60
2026-02-02T05:49:06.718835,BANK0060,upi_transaction,customer_accounts,27.159.106.237,Chandigarh,Windows/Chrome,success,,,52
2025-12-20T07:01:06.718840,BANK0018,approve_loan,transactions,106.81.214.101,Coimbatore,MacOS/Safari,success,,,44
2026-01-15T06:52:06.718845,BANK0010,neft_transfer,kyc_documents,117.77.105.114,Chennai,Android/Chrome,success,12292.0,NEFT,66
2025-12-01T00:19:06.718850,BANK0040,transfer_funds,transactions,115.152.63.139,Chandigarh,iOS/Safari,success,923984.0,IMPS,34
2026-01-18T08:09:06.718856,BANK0006,kyc_verification,kyc_documents,106.86.249.195,Surat,MacOS/Safari,success,,,11
2026-01-20T01:56:06.718861,BANK0094,upi_transaction,kyc_documents,106.29.53.222,Jaipur,Android/Chrome,denied,,,81
2025-12-28T05:27:06.718866,BANK0066,upi_transaction,customer_accounts,103.51.248.63,Coimbatore,iOS/Safari,success,,,55
2026-02-06T02:14:06.718871,BANK0086,rtgs_transfer,reports,106.195.21.155,Hyderabad,Windows/Chrome,success,124179.0,RTGS,46
2025-12-31T09:27:06.718877,BANK0075,kyc_verification,kyc_documents,115.19.204.209,Indore,Windows/Chrome,success,,,23
2026-02-07T04:51:06.718882,BANK0004,upi_transaction,kyc_documents,103.233.129.92,Kanpur,Android/Chrome,failed,,,31
2026-02-13T04:20:06.718887,BANK0036,generate_report,loans,123.107.164.190,Nagpur,Android/Chrome,success,,,22
2026-01-08T04:10:06.718892,BANK0064,transfer_funds,reports,1.162.156.26,Bangalore,iOS/Safari,success,522344.0,RTGS,96
2026-01-17T02:27:06.718899,BANK0049,neft_transfer,loans,115.185.81.246,Kolkata,Android/Chrome,success,200008.0,IMPS,64
2025-12-10T01:38:06.718905,BANK0090,rtgs_transfer,kyc_documents,117.101.47.24,Chandigarh,iOS/Safari,denied,153846.0,IMPS,68
2026-02-02T03:43:06.718912,BANK0046,kyc_verification,loans,117.165.115.114,Delhi,MacOS/Safari,success,,,85
2025-12-18T05:56:06.718917,BANK0036,view_account,transactions,1.115.225.166,Pune,MacOS/Safari,success,,,31
2025-12-25T03:14:06.718922,BANK0003,generate_report,reports,1.211.95.218,Vadodara,iOS/Safari,success,,,49
2025-11-21T03:58:06.718927,BANK0096,rtgs_transfer,loans,106.189.186.231,Ahmedabad,Android/Chrome,success,81782.0,RTGS,41
2025-12-13T00:41:06.718933,BANK0090,neft_transfer,customer_accounts,115.160.53.207,Chandigarh,MacOS/Safari,success,753420.0,RTGS,59
2025-12-23T00:21:06.718939,BANK0035,view_account,kyc_documents,106.33.87.6,Kochi,iOS/Safari,success,,,7
2025-11-21T07:45:06.718944,BANK0045,generate_report,loans,117.141.129.243,Mumbai,iOS/Safari,success,,,97
2026-01-23T02:30:06.718949,BANK0018,kyc_verification,reports,27.169.119.146,Vadodara,iOS/Safari,success,,,69
2026-02-19T00:46:06.718954,BANK0088,upi_transaction,loans,117.36.32.136,Indore,MacOS/Safari,success,,,31
2026-01-27T09:08:06.718959,BANK0077,approve_loan,kyc_documents,117.169.45.25,Nagpur,iOS/Safari,success,,,48
2026-02-02T04:38:06.718964,BANK0090,generate_report,customer_accounts,27.181.90.182,Indore,Android/Chrome,success,,,23
2026-01-25T06:27:06.718969,BANK0034,kyc_verification,customer_accounts,49.231.48.135,Jaipur,Windows/Chrome,denied,,,7
2025-11-24T04:43:06.718974,BANK0072,view_account,transactions,103.6.2.84,Nagpur,Android/Chrome,success,,,72
2026-02-11T07:37:06.718979,BANK0073,upi_transaction,reports,115.93.111.250,Kanpur,Windows/Chrome,denied,,,19
2025-12-08T06:52:06.718984,BANK0077,upi_transaction,kyc_documents,123.76.227.8,Chandigarh,Windows/Chrome,denied,,,15
2026-02-06T04:06:06.718989,BANK0040,rtgs_transfer,transactions,123.51.254.50,Chandigarh,MacOS/Safari,failed,965689.0,IMPS,58
2025-12-24T08:07:06.718995,BANK0085,kyc_verification,reports,117.173.126.94,Chennai,MacOS/Safari,failed,,,62
2026-02-14T04:46:06.718999,BANK0025,kyc_verification,kyc_documents,117.46.164.234,Vadodara,iOS/Safari,success,,,82
2026-01-09T07:21:06.719005,BANK0026,rtgs_transfer,transactions,27.218.206.112,Nagpur,Windows/Chrome,success,516101.0,NEFT,41
2025-12-03T03:30:06.719010,BANK0072,generate_report,kyc_documents,27.28.21.49,Bangalore,Android/Chrome,denied,,,95
2025-11-29T04:02:06.719015,BANK0074,approve_loan,customer_accounts,103.24.155.99,Pune,Android/Chrome,failed,,,6
2025-12-16T00:55:06.719020,BANK0088,kyc_verification,transactions,49.22.109.26,Bhopal,MacOS/Safari,denied,,,91
2026-01-24T02:36:06.719025,BANK0041,transfer_funds,reports,103.23.195.53,Hyderabad,Android/Chrome,success,253064.0,IMPS,22
2026-01-03T03:47:06.719030,BANK0050,neft_transfer,transactions,123.126.132.226,Indore,Android/Chrome,success,922363.0,IMPS,52
2025-12-28T03:25:06.719036,BANK0089,view_account,loans,1.249.129.154,Mumbai,iOS/Safari,success,,,98
2025-11-27T06:45:06.719041,BANK0058,approve_loan,customer_accounts,117.81.250.18,Kolkata,Android/Chrome,success,,,94
2026-01-14T01:31:06.719046,BANK0033,kyc_verification,loans,27.55.61.102,Pune,Windows/Chrome,success,,,63
2025-12-15T09:19:06.719051,BANK0026,approve_loan,kyc_documents,117.57.117.10,Nagpur,MacOS/Safari,success,,,88
2025-12-26T00:26:06.719056,BANK0009,neft_transfer,kyc_documents,123.226.21.170,Vadodara,MacOS/Safari,success,761123.0,IMPS,5
2026-01-31T03:54:06.719061,BANK0073,view_account,loans,123.179.236.52,Delhi,iOS/Safari,success,,,37
2026-01-22T07:09:06.719066,BANK0065,transfer_funds,transactions,49.224.12.224,Bhopal,Windows/Chrome,success,631886.0,IMPS,71
2025-12-11T04:46:06.719071,BANK0021,approve_loan,customer_accounts,117.209.8.159,Kolkata,Android/Chrome,success,,,18
2026-02-19T03:49:06.719076,BANK0014,neft_transfer,reports,103.198.61.220,Ahmedabad,Windows/Chrome,success,78514.0,NEFT,83
2026-01-14T00:25:06.719082,BANK0061,kyc_verification,kyc_documents,1.251.128.89,Bhopal,iOS/Safari,denied,,,19
2026-01-22T07:31:06.719087,BANK0059,upi_transaction,transactions,106.131.82.95,Mumbai,iOS/Safari,success,,,18
2025-12-29T00:55:06.719092,BANK0006,generate_report,transactions,106.64.180.54,Nagpur,iOS/Safari,denied,,,58
2025-12-25T03:20:06.719097,BANK0094,generate_report,loans,49.166.204.35,Vadodara,MacOS/Safari,success,,,91
2025-11-27T00:26:06.719102,BANK0025,neft_transfer,kyc_documents,106.191.157.55,Nagpur,MacOS/Safari,success,570197.0,UPI,38
2026-02-13T06:36:06.719109,BANK0100,kyc_verification,loans,123.196.221.47,Bhopal,Windows/Chrome,success,,,49
2026-01-16T00:00:06.719114,BANK0073,approve_loan,transactions,106.101.77.106,Lucknow,iOS/Safari,success,,,94
2026-01-09T23:50:06.719119,BANK0017,generate_report,reports,103.49.33.22,Mumbai,Windows/Chrome,denied,,,6
2026-01-10T04:37:06.719124,BANK0043,transfer_funds,transactions,1.157.33.93,Chandigarh,Android/Chrome,success,869487.0,UPI,60
2026-01-13T05:43:06.719129,BANK0044,approve_loan,reports,123.77.83.107,Hyderabad,iOS/Safari,success,,,70
2025-11-22T05:05:06.719134,BANK0081,generate_report,transactions,117.75.227.25,Delhi,MacOS/Safari,denied,,,60
2026-01-29T09:12:06.719139,BANK0049,generate_report,loans,115.93.229.229,Mumbai,iOS/Safari,denied,,,72
2026-02-09T04:45:06.719144,BANK0045,upi_transaction,transactions,123.153.201.235,Chennai,Windows/Chrome,failed,,,85
2026-01-13T08:27:06.719149,BANK0026,upi_transaction,reports,115.8.213.254,Kolkata,Android/Chrome,denied,,,24
2025-12-15T09:18:06.719154,BANK0066,rtgs_transfer,loans,123.26.122.180,Surat,Android/Chrome,success,454980.0,IMPS,5
2025-11-27T08:28:06.719159,BANK0035,generate_report,reports,103.66.5.189,Coimbatore,Windows/Chrome,success,,,25
2026-01-01T09:05:06.719164,BANK0061,kyc_verification,loans,106.171.187.206,Vadodara,iOS/Safari,success,,,43
2026-01-17T01:37:06.719169,BANK0017,upi_transaction,kyc_documents,27.136.42.234,Bhopal,Windows/Chrome,success,,,40
2026-02-17T06:58:06.719174,BANK0066,transfer_funds,customer_accounts,1.38.90.96,Bangalore,MacOS/Safari,success,249455.0,NEFT,9
2026-01-07T00:45:06.719182,BANK0002,view_account,transactions,115.169.54.157,Hyderabad,Windows/Chrome,success,,,25
2026-01-27T08:04:06.719187,BANK0096,transfer_funds,customer_accounts,103.221.119.54,Delhi,Windows/Chrome,success,656833.0,RTGS,60
2025-12-04T07:19:06.719192,BANK0026,generate_report,loans,103.226.94.130,Mumbai,Windows/Chrome,success,,,25
2025-12-12T00:37:06.719197,BANK0034,approve_loan,customer_accounts,117.96.95.218,Lucknow,MacOS/Safari,success,,,81
2025-12-05T03:17:06.719202,BANK0076,rtgs_transfer,loans,1.218.128.212,Kanpur,MacOS/Safari,success,687651.0,IMPS,36
2026-02-11T09:45:06.719207,BANK0097,approve_loan,kyc_documents,49.30.220.21,Bhopal,Windows/Chrome,failed,,,86
2025-12-06T04:05:06.719212,BANK0012,upi_transaction,reports,117.134.163.116,Kanpur,iOS/Safari,success,,,38
2026-01-10T01:02:06.719217,BANK0098,generate_report,transactions,1.87.21.177,Kanpur,iOS/Safari,success,,,59
2025-12-22T02:21:06.719222,BANK0042,kyc_verification,transactions,123.197.214.244,Mumbai,MacOS/Safari,success,,,48
2025-12-30T04:49:06.719228,BANK0081,approve_loan,kyc_documents,123.77.94.56,Hyderabad,Windows/Chrome,success,,,19
2026-01-25T09:18:06.719232,BANK0035,upi_transaction,kyc_documents,123.155.142.59,Pune,iOS/Safari,success,,,63
